src,timestamp,coordination.x,coordination.y
M_MOVE,1669572923.638,1309,520
M_MOVE,1669572923.646,1314,522
M_MOVE,1669572923.654,1319,524
M_MOVE,1669572923.662,1322,526
M_MOVE,1669572923.67,1326,528
M_MOVE,1669572923.686,1331,530
M_MOVE,1669572923.697,1333,531
M_MOVE,1669572923.702,1335,532
M_MOVE,1669572923.718,1337,533
M_MOVE,1669572923.727,1338,533
M_MOVE,1669572923.735,1339,534
M_MOVE,1669572923.742,1340,534
M_MOVE,1669572924.159,1340,533
M_MOVE,1669572924.185,1340,532
M_MOVE,1669572924.226,1340,531
M_MOVE,1669572924.245,1339,530
M_MOVE,1669572924.261,1339,529
M_MOVE,1669572924.27,1339,526
M_MOVE,1669572924.278,1339,524
M_MOVE,1669572924.286,1339,520
M_MOVE,1669572924.294,1339,518
M_MOVE,1669572924.31,1340,507
M_MOVE,1669572924.326,1341,491
M_MOVE,1669572924.334,1342,480
M_MOVE,1669572924.35,1343,449
M_MOVE,1669572924.358,1343,427
M_MOVE,1669572924.366,1343,400
M_MOVE,1669572924.374,1342,377
M_MOVE,1669572924.382,1342,363
M_MOVE,1669572924.398,1342,352
M_MOVE,1669572924.407,1342,345
M_MOVE,1669572924.415,1342,338
M_MOVE,1669572924.423,1342,337
M_MOVE,1669572924.439,1342,335
M_MOVE,1669572924.448,1342,334
M_MOVE,1669572924.466,1342,333
M_MOVE,1669572924.483,1342,332
M_MOVE,1669572924.491,1343,332
M_MOVE,1669572924.501,1343,330
M_MOVE,1669572924.509,1344,329
M_MOVE,1669572924.519,1345,328
M_MOVE,1669572924.528,1346,327
M_MOVE,1669572924.536,1348,325
M_MOVE,1669572924.544,1352,322
M_MOVE,1669572924.56,1359,318
M_MOVE,1669572924.568,1362,317
M_MOVE,1669572924.576,1365,317
M_MOVE,1669572924.584,1368,317
M_MOVE,1669572924.592,1370,317
M_MOVE,1669572924.6,1372,317
M_MOVE,1669572924.609,1373,317
M_MOVE,1669572924.748,1373,316
M_MOVE,1669572924.757,1372,314
M_MOVE,1669572924.766,1371,312
M_MOVE,1669572924.774,1369,309
M_MOVE,1669572924.783,1369,308
M_MOVE,1669572924.792,1368,307
M_MOVE,1669572925.162,1368,309
M_MOVE,1669572925.17,1368,315
M_MOVE,1669572925.18,1369,320
M_MOVE,1669572925.189,1370,329
M_MOVE,1669572925.199,1372,338
M_MOVE,1669572925.208,1375,357
M_MOVE,1669572925.224,1379,390
M_MOVE,1669572925.232,1380,401
M_MOVE,1669572925.242,1381,418
M_MOVE,1669572925.25,1382,437
M_MOVE,1669572925.259,1382,451
M_MOVE,1669572925.268,1382,460
M_MOVE,1669572925.276,1382,470
M_MOVE,1669572925.284,1382,479
M_MOVE,1669572925.293,1382,484
M_MOVE,1669572925.302,1382,492
M_MOVE,1669572925.311,1382,497
M_MOVE,1669572925.319,1382,502
M_MOVE,1669572925.327,1382,504
M_MOVE,1669572925.336,1382,509
M_MOVE,1669572925.344,1382,515
M_MOVE,1669572925.352,1382,517
M_MOVE,1669572925.361,1382,522
M_MOVE,1669572925.369,1382,523
M_MOVE,1669572925.377,1382,525
M_MOVE,1669572925.386,1382,527
M_MOVE,1669572925.41,1382,528
M_MOVE,1669572925.418,1381,528
M_MOVE,1669572925.436,1380,528
M_MOVE,1669572925.444,1378,529
M_MOVE,1669572925.453,1376,529
M_MOVE,1669572925.461,1373,530
M_MOVE,1669572925.471,1367,530
M_MOVE,1669572925.479,1362,530
M_MOVE,1669572925.488,1360,530
M_MOVE,1669572925.497,1354,530
M_MOVE,1669572925.506,1347,530
M_MOVE,1669572925.514,1333,530
M_MOVE,1669572925.522,1327,530
M_MOVE,1669572925.531,1322,530
M_MOVE,1669572925.54,1318,530
M_MOVE,1669572925.55,1316,530
M_MOVE,1669572925.558,1312,530
M_MOVE,1669572925.567,1308,530
M_MOVE,1669572925.577,1305,531
M_MOVE,1669572925.584,1301,532
M_MOVE,1669572925.592,1297,533
M_MOVE,1669572925.602,1292,535
M_MOVE,1669572925.61,1288,537
M_MOVE,1669572925.619,1286,538
M_MOVE,1669572925.629,1282,541
M_MOVE,1669572925.636,1272,550
M_MOVE,1669572925.644,1266,554
M_MOVE,1669572925.652,1262,558
M_MOVE,1669572925.66,1258,560
M_MOVE,1669572925.669,1257,561
M_MOVE,1669572925.677,1255,562
M_MOVE,1669572925.685,1252,563
M_MOVE,1669572925.695,1251,564
M_MOVE,1669572925.708,1248,565
M_MOVE,1669572925.727,1246,566
M_MOVE,1669572925.733,1245,566
M_MOVE,1669572925.74,1244,567
M_MOVE,1669572925.772,1243,568
M_MOVE,1669572925.898,1243,569
M_MOVE,1669572925.906,1242,570
M_MOVE,1669572925.914,1241,571
M_MOVE,1669572925.922,1240,575
M_MOVE,1669572925.938,1236,581
M_MOVE,1669572925.946,1235,584
M_MOVE,1669572925.954,1235,585
M_MOVE,1669572925.963,1233,587
M_MOVE,1669572925.97,1233,588
M_MOVE,1669572925.979,1232,589
M_MOVE,1669572925.988,1232,590
M_MOVE,1669572926.701,1232,591
M_MOVE,1669572926.709,1232,593
M_MOVE,1669572926.719,1234,595
M_MOVE,1669572926.727,1238,597
M_MOVE,1669572926.736,1241,601
M_MOVE,1669572926.744,1247,606
M_MOVE,1669572926.752,1252,609
M_MOVE,1669572926.761,1262,615
M_MOVE,1669572926.769,1275,623
M_MOVE,1669572926.779,1293,634
M_MOVE,1669572926.787,1303,641
M_MOVE,1669572926.796,1327,655
M_MOVE,1669572926.804,1385,688
M_MOVE,1669572926.812,1407,699
M_MOVE,1669572926.821,1445,721
M_MOVE,1669572926.83,1485,746
M_MOVE,1669572926.838,1529,771
M_MOVE,1669572926.846,1567,790
M_MOVE,1669572926.855,1613,814
M_MOVE,1669572926.863,1644,828
M_MOVE,1669572926.872,1681,843
M_MOVE,1669572926.88,1708,853
M_MOVE,1669572926.889,1741,863
M_MOVE,1669572926.897,1763,869
M_MOVE,1669572926.908,1791,877
M_MOVE,1669572926.914,1810,881
M_MOVE,1669572926.923,1832,889
M_MOVE,1669572926.932,1849,893
M_MOVE,1669572926.94,1880,903
M_MOVE,1669572926.956,1905,911
M_MOVE,1669572926.964,1918,914
M_MOVE,1669572926.972,1926,917
M_MOVE,1669572926.982,1935,919
M_MOVE,1669572926.99,1942,919
M_MOVE,1669572926.999,1945,920
M_MOVE,1669572927.008,1949,921
M_MOVE,1669572927.016,1951,921
M_MOVE,1669572927.026,1952,921
M_MOVE,1669572927.034,1953,922
M_MOVE,1669572927.054,1953,923
M_MOVE,1669572927.071,1954,924
M_MOVE,1669572927.08,1955,925
M_MOVE,1669572927.088,1955,927
M_MOVE,1669572927.096,1956,928
M_MOVE,1669572927.106,1956,929
M_MOVE,1669572927.115,1958,931
M_MOVE,1669572927.127,1958,933
M_MOVE,1669572927.133,1959,934
M_MOVE,1669572927.142,1959,936
M_MOVE,1669572927.151,1960,939
M_MOVE,1669572927.158,1960,942
M_MOVE,1669572927.168,1961,944
M_MOVE,1669572927.185,1961,946
M_MOVE,1669572927.193,1961,948
M_MOVE,1669572927.203,1962,950
M_MOVE,1669572927.22,1962,951
M_MOVE,1669572927.227,1962,952
M_MOVE,1669572927.236,1962,954
M_MOVE,1669572927.245,1962,955
M_MOVE,1669572927.254,1962,957
M_MOVE,1669572927.262,1962,960
M_MOVE,1669572927.272,1962,962
M_MOVE,1669572927.28,1962,964
M_MOVE,1669572927.296,1962,967
M_MOVE,1669572927.304,1962,970
M_MOVE,1669572927.312,1962,971
M_MOVE,1669572927.32,1962,974
M_MOVE,1669572927.329,1962,976
M_MOVE,1669572927.347,1962,980
M_MOVE,1669572927.356,1962,981
M_MOVE,1669572927.365,1962,984
M_MOVE,1669572927.373,1962,986
M_MOVE,1669572927.391,1962,987
M_MOVE,1669572927.397,1962,988
M_MOVE,1669572927.405,1962,989
M_MOVE,1669572927.415,1962,991
M_MOVE,1669572927.431,1962,992
M_MOVE,1669572927.44,1962,994
M_MOVE,1669572927.448,1962,995
M_MOVE,1669572927.465,1963,995
M_MOVE,1669572927.473,1963,996
M_MOVE,1669572927.49,1964,997
M_MOVE,1669572927.498,1964,998
M_MOVE,1669572927.516,1965,998
M_MOVE,1669572927.524,1966,999
M_MOVE,1669572927.543,1968,1001
M_MOVE,1669572927.55,1973,1003
M_MOVE,1669572927.559,1977,1005
M_MOVE,1669572927.567,1982,1005
M_MOVE,1669572927.576,1990,1006
M_MOVE,1669572927.586,1997,1007
M_MOVE,1669572927.593,2005,1008
M_MOVE,1669572927.603,2012,1009
M_MOVE,1669572927.603,2022,1009
M_MOVE,1669572927.61,2032,1011
M_MOVE,1669572927.619,2043,1011
M_MOVE,1669572927.627,2050,1012
M_MOVE,1669572927.635,2061,1013
M_MOVE,1669572927.65,2085,1015
M_MOVE,1669572927.659,2093,1015
M_MOVE,1669572927.667,2104,1017
M_MOVE,1669572927.677,2114,1018
M_MOVE,1669572927.683,2124,1019
M_MOVE,1669572927.693,2132,1020
M_MOVE,1669572927.702,2141,1020
M_MOVE,1669572927.71,2150,1021
M_MOVE,1669572927.719,2159,1022
M_MOVE,1669572927.727,2165,1023
M_MOVE,1669572927.736,2175,1025
M_MOVE,1669572927.743,2184,1026
M_MOVE,1669572927.753,2193,1028
M_MOVE,1669572927.762,2200,1029
M_MOVE,1669572927.762,2209,1031
M_MOVE,1669572927.77,2217,1034
M_MOVE,1669572927.779,2226,1037
M_MOVE,1669572927.787,2230,1038
M_MOVE,1669572927.796,2237,1041
M_MOVE,1669572927.804,2242,1043
M_MOVE,1669572927.814,2246,1044
M_MOVE,1669572927.823,2250,1046
M_MOVE,1669572927.831,2251,1048
M_MOVE,1669572927.84,2255,1050
M_MOVE,1669572927.849,2259,1052
M_MOVE,1669572927.858,2261,1054
M_MOVE,1669572927.866,2265,1057
M_MOVE,1669572927.877,2267,1058
M_MOVE,1669572927.884,2269,1060
M_MOVE,1669572927.893,2277,1068
M_MOVE,1669572927.901,2281,1071
M_MOVE,1669572927.908,2286,1076
M_MOVE,1669572927.916,2289,1081
M_MOVE,1669572927.927,2299,1091
M_MOVE,1669572927.933,2305,1098
M_MOVE,1669572927.942,2310,1105
M_MOVE,1669572927.951,2315,1113
M_MOVE,1669572927.96,2323,1127
M_MOVE,1669572927.969,2326,1133
M_MOVE,1669572927.977,2328,1139
M_MOVE,1669572927.986,2329,1144
M_MOVE,1669572927.994,2330,1153
M_MOVE,1669572928.004,2330,1158
M_MOVE,1669572928.012,2330,1164
M_MOVE,1669572928.02,2325,1173
M_MOVE,1669572928.028,2321,1175
M_MOVE,1669572928.038,2317,1175
M_MOVE,1669572928.044,2310,1176
M_MOVE,1669572928.053,2293,1176
M_MOVE,1669572928.061,2279,1173
M_MOVE,1669572928.07,2241,1163
M_MOVE,1669572928.08,2215,1156
M_MOVE,1669572928.089,2156,1142
M_MOVE,1669572928.097,2124,1135
M_MOVE,1669572928.105,2066,1122
M_MOVE,1669572928.113,2010,1110
M_MOVE,1669572928.122,1959,1098
M_MOVE,1669572928.131,1913,1085
M_MOVE,1669572928.141,1846,1065
M_MOVE,1669572928.149,1807,1050
M_MOVE,1669572928.159,1749,1027
M_MOVE,1669572928.165,1696,1001
M_MOVE,1669572928.173,1636,970
M_MOVE,1669572928.182,1535,910
M_MOVE,1669572928.198,1455,847
M_MOVE,1669572928.206,1423,811
M_MOVE,1669572928.214,1402,777
M_MOVE,1669572928.222,1382,734
M_MOVE,1669572928.231,1368,689
M_MOVE,1669572928.24,1359,655
M_MOVE,1669572928.249,1350,611
M_MOVE,1669572928.259,1344,577
M_MOVE,1669572928.266,1338,533
M_MOVE,1669572928.275,1333,492
M_MOVE,1669572928.283,1330,460
M_MOVE,1669572928.292,1325,421
M_MOVE,1669572928.301,1323,388
M_MOVE,1669572928.309,1322,367
M_MOVE,1669572928.318,1322,343
M_MOVE,1669572928.326,1322,311
M_MOVE,1669572928.334,1322,298
M_MOVE,1669572928.342,1322,290
M_MOVE,1669572928.351,1322,282
M_MOVE,1669572928.367,1322,273
M_MOVE,1669572928.376,1322,272
M_MOVE,1669572928.384,1322,271
M_MOVE,1669572928.393,1322,270
M_MOVE,1669572928.497,1323,270
M_MOVE,1669572928.507,1323,271
M_MOVE,1669572928.515,1325,273
M_MOVE,1669572928.524,1328,277
M_MOVE,1669572928.532,1333,284
M_MOVE,1669572928.54,1335,288
M_MOVE,1669572928.548,1337,291
M_MOVE,1669572928.556,1338,293
M_MOVE,1669572928.566,1339,295
M_MOVE,1669572928.581,1339,296
M_MOVE,1669572928.59,1340,296
M_MOVE,1669572928.599,1340,297
M_MOVE,1669572928.739,1342,298
M_MOVE,1669572928.748,1344,298
M_MOVE,1669572928.757,1346,299
M_MOVE,1669572928.766,1352,302
M_MOVE,1669572928.774,1355,303
M_MOVE,1669572928.782,1358,305
M_MOVE,1669572928.809,1359,305
M_MOVE,1669572929.011,1359,306
M_MOVE,1669572929.049,1358,306
M_MOVE,1669572929.057,1358,307
M_MOVE,1669572929.065,1357,307
M_MOVE,1669572929.072,1356,307
M_MOVE,1669572929.08,1356,308
M_MOVE,1669572929.096,1355,309
M_MOVE,1669572929.105,1354,309
M_MOVE,1669572929.112,1353,309
M_MOVE,1669572929.128,1352,310
M_MOVE,1669572929.136,1352,311
M_MOVE,1669572929.144,1352,312
M_MOVE,1669572929.152,1349,316
M_MOVE,1669572929.16,1347,320
M_MOVE,1669572929.168,1343,326
M_MOVE,1669572929.176,1342,329
M_MOVE,1669572929.185,1337,337
M_MOVE,1669572929.193,1334,347
M_MOVE,1669572929.202,1331,357
M_MOVE,1669572929.212,1330,369
M_MOVE,1669572929.219,1329,384
M_MOVE,1669572929.228,1328,403
M_MOVE,1669572929.238,1328,419
M_MOVE,1669572929.246,1328,440
M_MOVE,1669572929.255,1328,462
M_MOVE,1669572929.264,1327,481
M_MOVE,1669572929.273,1326,496
M_MOVE,1669572929.281,1325,519
M_MOVE,1669572929.291,1323,528
M_MOVE,1669572929.298,1320,538
M_MOVE,1669572929.308,1318,541
M_MOVE,1669572929.316,1317,542
M_MOVE,1669572929.325,1317,543
M_MOVE,1669572929.334,1316,543
M_MOVE,1669572929.343,1315,543
M_MOVE,1669572929.361,1314,543
M_MOVE,1669572929.369,1313,543
M_MOVE,1669572929.378,1311,543
M_MOVE,1669572929.386,1308,541
M_MOVE,1669572929.394,1306,540
M_MOVE,1669572929.402,1303,539
M_MOVE,1669572929.41,1301,538
M_MOVE,1669572929.419,1298,536
M_MOVE,1669572929.434,1292,534
M_MOVE,1669572929.442,1291,533
M_MOVE,1669572929.45,1290,532
M_MOVE,1669572929.459,1289,532
M_MOVE,1669572929.466,1288,531
M_MOVE,1669572929.483,1287,530
M_MOVE,1669572929.491,1286,529
M_MOVE,1669572929.527,1285,529
M_MOVE,1669572929.544,1285,530
M_MOVE,1669572929.553,1284,532
M_MOVE,1669572929.562,1283,533
M_MOVE,1669572929.57,1283,535
M_MOVE,1669572929.579,1283,536
M_MOVE,1669572929.589,1283,539
M_MOVE,1669572929.596,1283,543
M_MOVE,1669572929.605,1283,545
M_MOVE,1669572929.612,1283,547
M_MOVE,1669572929.62,1284,550
M_MOVE,1669572929.628,1284,552
M_MOVE,1669572929.644,1287,558
M_MOVE,1669572929.652,1288,560
M_MOVE,1669572929.66,1291,564
M_MOVE,1669572929.668,1293,565
M_MOVE,1669572929.677,1297,567
M_MOVE,1669572929.685,1299,567
M_MOVE,1669572929.693,1300,567
M_MOVE,1669572929.702,1304,567
M_MOVE,1669572929.711,1306,567
M_MOVE,1669572929.72,1308,567
M_MOVE,1669572929.73,1309,567
M_MOVE,1669572929.738,1309,566
M_MOVE,1669572929.748,1312,564
M_MOVE,1669572929.756,1317,563
M_MOVE,1669572929.764,1319,563
M_MOVE,1669572929.772,1321,562
M_MOVE,1669572929.781,1327,560
M_MOVE,1669572929.796,1333,559
M_MOVE,1669572929.813,1335,559
M_MOVE,1669572929.821,1338,559
M_MOVE,1669572929.83,1339,559
M_MOVE,1669572929.846,1340,559
M_MOVE,1669572929.879,1341,559
M_MOVE,1669572929.91,1342,559
M_MOVE,1669572929.935,1343,559
M_MOVE,1669572930.083,1342,559
M_MOVE,1669572930.101,1340,559
M_MOVE,1669572930.109,1339,559
M_MOVE,1669572930.117,1338,559
M_MOVE,1669572930.127,1337,559
M_MOVE,1669572930.135,1336,559
M_MOVE,1669572930.144,1334,559
M_MOVE,1669572930.595,1336,559
M_MOVE,1669572930.603,1340,561
M_MOVE,1669572930.613,1344,562
M_MOVE,1669572930.621,1351,565
M_MOVE,1669572930.63,1358,567
M_MOVE,1669572930.638,1370,571
M_MOVE,1669572930.648,1375,573
M_MOVE,1669572930.656,1380,575
M_MOVE,1669572930.664,1387,578
M_MOVE,1669572930.68,1390,579
M_MOVE,1669572930.684,1396,582
M_MOVE,1669572930.693,1401,585
M_MOVE,1669572930.7,1409,588
M_MOVE,1669572930.71,1418,592
M_MOVE,1669572930.719,1425,595
M_MOVE,1669572930.727,1440,603
M_MOVE,1669572930.736,1491,624
M_MOVE,1669572930.744,1520,635
M_MOVE,1669572930.753,1551,648
M_MOVE,1669572930.762,1584,659
M_MOVE,1669572930.771,1629,675
M_MOVE,1669572930.781,1670,688
M_MOVE,1669572930.789,1706,698
M_MOVE,1669572930.801,1727,706
M_MOVE,1669572930.808,1752,715
M_MOVE,1669572930.816,1769,722
M_MOVE,1669572930.828,1789,731
M_MOVE,1669572930.832,1797,735
M_MOVE,1669572930.848,1805,738
M_MOVE,1669572930.856,1812,738
M_MOVE,1669572931.268,1813,738
M_MOVE,1669572931.293,1814,736
M_MOVE,1669572931.3,1814,735
M_MOVE,1669572931.31,1814,734
M_MOVE,1669572931.318,1815,733
M_MOVE,1669572931.335,1815,732
M_MOVE,1669572931.361,1815,731
M_MOVE,1669572931.396,1814,731
M_MOVE,1669572931.55,1815,730
M_MOVE,1669572931.567,1816,729
M_MOVE,1669572931.575,1816,728
M_MOVE,1669572931.585,1817,727
M_MOVE,1669572931.593,1818,726
M_MOVE,1669572931.614,1820,723
M_MOVE,1669572931.622,1821,721
M_MOVE,1669572931.63,1822,720
M_MOVE,1669572931.646,1824,715
M_MOVE,1669572931.654,1826,711
M_MOVE,1669572931.661,1827,710
M_MOVE,1669572931.67,1829,707
M_MOVE,1669572931.678,1829,705
M_MOVE,1669572931.686,1831,702
M_MOVE,1669572931.695,1831,701
M_MOVE,1669572931.704,1833,697
M_MOVE,1669572931.713,1833,695
M_MOVE,1669572931.721,1833,690
M_MOVE,1669572931.731,1833,689
M_MOVE,1669572931.739,1833,683
M_MOVE,1669572931.748,1833,682
M_MOVE,1669572931.757,1833,675
M_MOVE,1669572931.766,1831,666
M_MOVE,1669572931.783,1830,663
M_MOVE,1669572931.792,1827,654
M_MOVE,1669572931.801,1823,643
M_MOVE,1669572931.808,1821,639
M_MOVE,1669572931.824,1815,628
M_MOVE,1669572931.832,1812,621
M_MOVE,1669572931.84,1810,618
M_MOVE,1669572931.857,1806,612
M_MOVE,1669572931.864,1800,604
M_MOVE,1669572931.872,1799,603
M_MOVE,1669572931.88,1796,600
M_MOVE,1669572931.896,1794,597
M_MOVE,1669572931.92,1794,596
M_MOVE,1669572931.928,1793,596
M_MOVE,1669572932.229,1794,596
M_MOVE,1669572932.237,1799,596
M_MOVE,1669572932.246,1808,596
M_MOVE,1669572932.254,1819,596
M_MOVE,1669572932.264,1842,597
M_MOVE,1669572932.274,1880,603
M_MOVE,1669572932.282,1915,607
M_MOVE,1669572932.283,1967,617
M_MOVE,1669572932.291,2023,626
M_MOVE,1669572932.301,2068,637
M_MOVE,1669572932.313,2157,660
M_MOVE,1669572932.322,2197,674
M_MOVE,1669572932.332,2229,688
M_MOVE,1669572932.342,2247,697
M_MOVE,1669572932.347,2262,710
M_MOVE,1669572932.356,2266,717
M_MOVE,1669572932.372,2272,736
M_MOVE,1669572932.38,2272,742
M_MOVE,1669572932.387,2271,754
M_MOVE,1669572932.396,2268,766
M_MOVE,1669572932.404,2266,776
M_MOVE,1669572932.413,2263,783
M_MOVE,1669572932.422,2261,791
M_MOVE,1669572932.43,2259,796
M_MOVE,1669572932.439,2255,802
M_MOVE,1669572932.447,2253,805
M_MOVE,1669572932.457,2252,807
M_MOVE,1669572932.466,2251,808
M_MOVE,1669572932.474,2250,809
M_MOVE,1669572932.484,2248,809
M_MOVE,1669572932.492,2245,810
M_MOVE,1669572932.5,2244,810
M_MOVE,1669572932.509,2241,810
M_MOVE,1669572932.524,2231,809
M_MOVE,1669572932.541,2216,807
M_MOVE,1669572932.557,2195,805
M_MOVE,1669572932.564,2188,805
M_MOVE,1669572932.572,2181,805
M_MOVE,1669572932.58,2174,807
M_MOVE,1669572932.588,2172,809
M_MOVE,1669572932.596,2170,810
M_MOVE,1669572932.606,2169,812
M_MOVE,1669572932.62,2167,817
M_MOVE,1669572932.638,2167,819
M_MOVE,1669572932.646,2167,821
M_MOVE,1669572932.654,2167,822
M_MOVE,1669572932.927,2166,822
M_MOVE,1669572932.937,2165,823
M_MOVE,1669572932.945,2164,824
M_MOVE,1669572932.954,2163,825
M_MOVE,1669572932.962,2158,827
M_MOVE,1669572932.971,2156,828
M_MOVE,1669572932.98,2154,830
M_MOVE,1669572932.989,2143,837
M_MOVE,1669572932.996,2140,840
M_MOVE,1669572933.004,2135,843
M_MOVE,1669572933.013,2131,847
M_MOVE,1669572933.022,2116,859
M_MOVE,1669572933.036,2076,884
M_MOVE,1669572933.052,2022,914
M_MOVE,1669572933.06,1998,928
M_MOVE,1669572933.068,1964,947
M_MOVE,1669572933.075,1930,964
M_MOVE,1669572933.084,1906,978
M_MOVE,1669572933.093,1875,993
M_MOVE,1669572933.102,1851,1005
M_MOVE,1669572933.111,1822,1018
M_MOVE,1669572933.12,1792,1032
M_MOVE,1669572933.129,1775,1041
M_MOVE,1669572933.137,1754,1054
M_MOVE,1669572933.146,1736,1065
M_MOVE,1669572933.155,1726,1072
M_MOVE,1669572933.164,1713,1081
M_MOVE,1669572933.173,1694,1092
M_MOVE,1669572933.182,1688,1095
M_MOVE,1669572933.191,1677,1099
M_MOVE,1669572933.199,1668,1102
M_MOVE,1669572933.208,1659,1107
M_MOVE,1669572933.217,1652,1109
M_MOVE,1669572933.226,1642,1113
M_MOVE,1669572933.235,1632,1118
M_MOVE,1669572933.243,1622,1122
M_MOVE,1669572933.251,1613,1125
M_MOVE,1669572933.261,1603,1130
M_MOVE,1669572933.269,1589,1136
M_MOVE,1669572933.278,1569,1142
M_MOVE,1669572933.286,1557,1145
M_MOVE,1669572933.294,1546,1147
M_MOVE,1669572933.303,1531,1148
M_MOVE,1669572933.312,1522,1148
M_MOVE,1669572933.321,1507,1148
M_MOVE,1669572933.329,1486,1148
M_MOVE,1669572933.337,1468,1148
M_MOVE,1669572933.347,1455,1148
M_MOVE,1669572933.356,1438,1146
M_MOVE,1669572933.364,1423,1145
M_MOVE,1669572933.372,1409,1143
M_MOVE,1669572933.382,1402,1140
M_MOVE,1669572933.391,1384,1133
M_MOVE,1669572933.406,1372,1126
M_MOVE,1669572933.414,1362,1119
M_MOVE,1669572933.423,1354,1114
M_MOVE,1669572933.439,1340,1102
M_MOVE,1669572933.454,1315,1075
M_MOVE,1669572933.473,1289,1049
M_MOVE,1669572933.481,1275,1032
M_MOVE,1669572933.49,1260,1015
M_MOVE,1669572933.498,1238,986
M_MOVE,1669572933.507,1225,968
M_MOVE,1669572933.516,1213,946
M_MOVE,1669572933.525,1195,910
M_MOVE,1669572933.534,1187,891
M_MOVE,1669572933.543,1174,860
M_MOVE,1669572933.551,1163,829
M_MOVE,1669572933.56,1155,798
M_MOVE,1669572933.569,1149,782
M_MOVE,1669572933.577,1135,729
M_MOVE,1669572933.586,1128,705
M_MOVE,1669572933.595,1124,688
M_MOVE,1669572933.603,1117,664
M_MOVE,1669572933.613,1112,646
M_MOVE,1669572933.622,1108,631
M_MOVE,1669572933.631,1105,624
M_MOVE,1669572933.639,1100,616
M_MOVE,1669572933.648,1081,601
M_MOVE,1669572933.656,1068,595
M_MOVE,1669572933.664,1053,591
M_MOVE,1669572933.673,1045,588
M_MOVE,1669572933.971,1045,586
M_MOVE,1669572933.978,1043,585
M_MOVE,1669572933.986,1041,581
M_MOVE,1669572933.994,1038,576
M_MOVE,1669572934.004,1035,571
M_MOVE,1669572934.013,1032,566
M_MOVE,1669572934.021,1032,559
M_MOVE,1669572934.031,1031,552
M_MOVE,1669572934.04,1030,545
M_MOVE,1669572934.049,1030,541
M_MOVE,1669572934.057,1028,534
M_MOVE,1669572934.067,1025,528
M_MOVE,1669572934.075,1021,522
M_MOVE,1669572934.084,1016,515
M_MOVE,1669572934.092,1011,510
M_MOVE,1669572934.1,994,494
M_MOVE,1669572934.108,987,490
M_MOVE,1669572934.116,981,485
M_MOVE,1669572934.132,968,475
M_MOVE,1669572934.14,965,472
M_MOVE,1669572934.148,962,470
M_MOVE,1669572934.164,959,466
M_MOVE,1669572934.172,957,464
M_MOVE,1669572934.18,957,463
M_MOVE,1669572934.196,956,463
M_MOVE,1669572934.205,956,462
M_MOVE,1669572934.229,956,461
M_MOVE,1669572934.247,955,460
M_MOVE,1669572934.273,954,459
M_MOVE,1669572934.283,954,458
M_MOVE,1669572934.3,953,457
M_MOVE,1669572934.308,952,456
M_MOVE,1669572934.316,950,455
M_MOVE,1669572934.325,949,454
M_MOVE,1669572934.333,944,452
M_MOVE,1669572934.343,940,450
M_MOVE,1669572934.35,938,449
M_MOVE,1669572934.358,932,447
M_MOVE,1669572934.375,921,443
M_MOVE,1669572934.391,917,441
M_MOVE,1669572934.578,916,441
M_MOVE,1669572934.6,915,441
M_MOVE,1669572934.611,914,441
M_MOVE,1669572934.617,913,440
M_MOVE,1669572934.626,912,440
M_MOVE,1669572934.635,911,440
M_MOVE,1669572934.652,910,440
M_MOVE,1669572934.661,909,440
M_MOVE,1669572934.769,908,440
M_MOVE,1669572935.238,909,440
M_MOVE,1669572935.247,911,442
M_MOVE,1669572935.256,914,446
M_MOVE,1669572935.264,917,449
M_MOVE,1669572935.274,923,453
M_MOVE,1669572935.282,926,457
M_MOVE,1669572935.291,931,461
M_MOVE,1669572935.3,936,466
M_MOVE,1669572935.309,943,471
M_MOVE,1669572935.317,953,478
M_MOVE,1669572935.326,959,482
M_MOVE,1669572935.335,964,486
M_MOVE,1669572935.344,967,488
M_MOVE,1669572935.353,970,491
M_MOVE,1669572935.362,972,493
M_MOVE,1669572935.37,973,494
M_MOVE,1669572935.379,974,494
M_MOVE,1669572935.388,974,495
M_MOVE,1669572935.845,975,495
M_MOVE,1669572935.853,975,496
M_MOVE,1669572935.863,976,500
M_MOVE,1669572935.872,976,504
M_MOVE,1669572935.88,976,506
M_MOVE,1669572935.89,977,508
M_MOVE,1669572935.898,977,510
M_MOVE,1669572935.906,977,511
M_MOVE,1669572936.105,976,511
M_MOVE,1669572936.409,976,512
M_MOVE,1669572936.629,976,511
M_MOVE,1669572936.645,976,510
M_MOVE,1669572936.662,976,509
M_MOVE,1669572936.688,976,508
M_MOVE,1669572936.706,976,507
M_MOVE,1669572936.714,976,506
M_MOVE,1669572936.73,976,505
M_MOVE,1669572936.747,976,504
M_MOVE,1669572936.754,976,503
M_MOVE,1669572936.762,976,502
M_MOVE,1669572936.77,976,501
M_MOVE,1669572936.786,976,500
M_MOVE,1669572936.794,976,499
M_MOVE,1669572936.812,976,497
M_MOVE,1669572936.82,975,496
M_MOVE,1669572936.828,975,494
M_MOVE,1669572936.836,975,493
M_MOVE,1669572936.844,974,492
M_MOVE,1669572936.859,974,491
M_MOVE,1669572936.868,973,489
M_MOVE,1669572936.886,973,488
M_MOVE,1669572936.895,973,486
M_MOVE,1669572936.903,973,485
M_MOVE,1669572936.912,972,483
